instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,cnt_check,windspeed_binned,hum_binned,temp_combined,temp_binned,hour_bin,rush_hour,prev_hour_rentals,temp_diff_perceived,weather_intensity,temp_prev,hum_prev,windspeed_prev,weather_change_indicator,temp_median,daily_rentals,Weather Discomfort Index
15656,2012-10-19,4,1,10,12,0,5,1,1,0.64,0.6061,0.69,0.2239,74,258,332,332,Low Wind,High Humidity,0.62305,Medium Temp,Afternoon,0,252.0,-0.03390000000000004,0.109695,0.6,0.83,0.194,1,0.9727622705564187,6705.0,0.24139218749999997
15657,2012-10-19,4,1,10,13,0,5,1,1,0.62,0.5909,0.73,0.2239,87,288,375,375,Low Wind,High Humidity,0.60545,Medium Temp,Afternoon,0,332.0,-0.029100000000000015,0.109695,0.64,0.69,0.2239,0,0.9727622705564187,6748.0,0.26362419354838706
15658,2012-10-19,4,1,10,14,0,5,1,1,0.66,0.6212,0.61,0.2537,88,277,365,365,Low Wind,Medium Humidity,0.6406000000000001,Medium Temp,Afternoon,0,375.0,-0.03880000000000006,0.109185,0.62,0.73,0.2239,1,0.9727622705564187,6828.0,0.23448030303030298
15659,2012-10-19,4,1,10,15,0,5,1,1,0.64,0.6061,0.65,0.2985,93,302,395,395,Low Wind,Medium Humidity,0.62305,Medium Temp,Afternoon,0,365.0,-0.03390000000000004,0.111425,0.66,0.61,0.2537,0,0.9727622705564187,6870.0,0.3031640625
15660,2012-10-19,4,1,10,16,0,5,1,3,0.62,0.6061,0.69,0.3582,131,434,565,565,Medium Wind,High Humidity,0.61305,Medium Temp,Afternoon,0,395.0,-0.013900000000000023,0.34323,0.64,0.65,0.2985,0,0.9727622705564187,6985.0,0.39864193548387095
15661,2012-10-19,4,1,10,17,0,5,1,3,0.62,0.6061,0.69,0.3582,48,377,425,425,Medium Wind,High Humidity,0.61305,Medium Temp,Afternoon,1,565.0,-0.013900000000000023,0.34323,0.62,0.69,0.3582,0,0.9727622705564187,6520.0,0.39864193548387095
15662,2012-10-19,4,1,10,18,0,5,1,1,0.56,0.5303,0.83,0.1045,21,212,233,233,Low Wind,High Humidity,0.54515,Medium Temp,Evening,0,425.0,-0.02970000000000006,0.10272500000000001,0.62,0.69,0.3582,1,0.9727622705564187,5965.0,0.15488392857142855
15663,2012-10-19,4,1,10,19,0,5,1,1,0.54,0.5152,0.88,0.1642,19,213,232,232,Low Wind,High Humidity,0.5276000000000001,Medium Temp,Evening,0,233.0,-0.024800000000000044,0.10621,0.56,0.83,0.1045,0,0.9727622705564187,5684.0,0.2675851851851852
15664,2012-10-19,4,1,10,20,0,5,1,1,0.52,0.5,0.77,0.194,13,216,229,229,Low Wind,High Humidity,0.51,Medium Temp,Evening,0,232.0,-0.020000000000000018,0.10020000000000001,0.54,0.88,0.1642,1,0.9727622705564187,5526.0,0.2872692307692308
15665,2012-10-19,4,1,10,21,0,5,1,1,0.5,0.4848,0.77,0.0,17,189,206,206,Low Wind,High Humidity,0.4924,Medium Temp,Evening,0,229.0,-0.015199999999999991,0.08850000000000001,0.52,0.77,0.194,1,0.9727622705564187,5449.0,0.0
15666,2012-10-19,4,1,10,22,0,5,1,1,0.5,0.4848,0.77,0.0896,14,176,190,190,Low Wind,High Humidity,0.4924,Medium Temp,Evening,0,206.0,-0.015199999999999991,0.09298000000000001,0.5,0.77,0.0,0,0.9727622705564187,5410.0,0.137984
15667,2012-10-19,4,1,10,23,0,5,1,1,0.46,0.4545,0.88,0.1045,13,118,131,131,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Evening,0,190.0,-0.005500000000000005,0.095225,0.5,0.77,0.0896,1,0.9727622705564187,5424.0,0.19991304347826086
15668,2012-10-20,4,1,10,0,0,6,0,1,0.46,0.4545,0.82,0.1343,13,110,123,123,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Early Morning,0,131.0,-0.005500000000000005,0.093715,0.46,0.88,0.1045,0,0.9727622705564187,5491.0,0.23940434782608694
15669,2012-10-20,4,1,10,1,0,6,0,1,0.46,0.4545,0.72,0.1343,2,93,95,95,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Early Morning,0,123.0,-0.005500000000000005,0.088715,0.46,0.82,0.1343,0,0.9727622705564187,5570.0,0.2102086956521739
15670,2012-10-20,4,1,10,2,0,6,0,1,0.44,0.4394,0.77,0.1045,9,69,78,78,Low Wind,High Humidity,0.4397,Medium Temp,Early Morning,0,95.0,-0.0005999999999999894,0.08772500000000003,0.46,0.72,0.1343,0,0.9727622705564187,5638.0,0.18287499999999998
15671,2012-10-20,4,1,10,3,0,6,0,1,0.42,0.4242,0.77,0.1343,2,27,29,29,Low Wind,High Humidity,0.42210000000000003,Medium Temp,Early Morning,0,78.0,0.004200000000000037,0.08721500000000001,0.44,0.77,0.1045,0,0.9727622705564187,5662.0,0.2462166666666667
15672,2012-10-20,4,1,10,4,0,6,0,1,0.44,0.4394,0.72,0.0,9,9,18,18,Low Wind,High Humidity,0.4397,Medium Temp,Early Morning,0,29.0,-0.0005999999999999894,0.08,0.42,0.77,0.1343,1,0.9727622705564187,5674.0,0.0
15673,2012-10-20,4,1,10,5,0,6,0,1,0.4,0.4091,0.82,0.0,6,7,13,13,Low Wind,High Humidity,0.40455,Medium Temp,Early Morning,0,18.0,0.009099999999999997,0.08100000000000002,0.44,0.72,0.0,0,0.9727622705564187,5651.0,0.0
15674,2012-10-20,4,1,10,6,0,6,0,1,0.42,0.4242,0.71,0.0,5,26,31,31,Low Wind,High Humidity,0.42210000000000003,Medium Temp,Morning,0,13.0,0.004200000000000037,0.0775,0.4,0.82,0.0,1,0.9727622705564187,5551.0,0.0
15675,2012-10-20,4,1,10,7,0,6,0,1,0.4,0.4091,0.82,0.0,6,59,65,65,Low Wind,High Humidity,0.40455,Medium Temp,Morning,0,31.0,0.009099999999999997,0.08100000000000002,0.42,0.71,0.0,1,0.9727622705564187,5462.0,0.0
15676,2012-10-20,4,1,10,8,0,6,0,1,0.46,0.4545,0.67,0.1343,29,164,193,193,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Morning,1,65.0,-0.005500000000000005,0.08621500000000001,0.4,0.82,0.0,1,0.9727622705564187,5188.0,0.1956108695652174
15677,2012-10-20,4,1,10,9,0,6,0,1,0.5,0.4848,0.59,0.1343,106,257,363,363,Low Wind,Medium Humidity,0.4924,Medium Temp,Morning,0,193.0,-0.015199999999999991,0.086215,0.46,0.67,0.1343,0,0.9727622705564187,5162.0,0.158474
15678,2012-10-20,4,1,10,10,0,6,0,1,0.52,0.5,0.52,0.1343,111,312,423,423,Low Wind,Medium Humidity,0.51,Medium Temp,Morning,0,363.0,-0.020000000000000018,0.08471500000000001,0.5,0.59,0.1343,0,0.9727622705564187,5361.0,0.1343
15679,2012-10-20,4,1,10,11,0,6,0,1,0.54,0.5152,0.52,0.2239,204,408,612,612,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Morning,0,423.0,-0.024800000000000044,0.09119500000000001,0.52,0.52,0.1343,0,0.9727622705564187,5721.0,0.2156074074074074
15680,2012-10-20,4,1,10,12,0,6,0,1,0.56,0.5303,0.46,0.1045,267,436,703,703,Low Wind,Medium Humidity,0.54515,Medium Temp,Afternoon,0,612.0,-0.02970000000000006,0.08422500000000002,0.54,0.52,0.2239,1,0.9727622705564187,6092.0,0.08583928571428572
15681,2012-10-20,4,1,10,13,0,6,0,1,0.56,0.5303,0.43,0.1642,273,441,714,714,Low Wind,Medium Humidity,0.54515,Medium Temp,Afternoon,0,703.0,-0.02970000000000006,0.08571000000000001,0.56,0.46,0.1045,0,0.9727622705564187,6431.0,0.12608214285714284
15682,2012-10-20,4,1,10,14,0,6,0,1,0.56,0.5303,0.4,0.0,335,376,711,711,Low Wind,Medium Humidity,0.54515,Medium Temp,Afternoon,0,714.0,-0.02970000000000006,0.07600000000000001,0.56,0.43,0.1642,1,0.9727622705564187,6777.0,0.0
15683,2012-10-20,4,1,10,15,0,6,0,1,0.56,0.5303,0.43,0.0,308,403,711,711,Low Wind,Medium Humidity,0.54515,Medium Temp,Afternoon,0,711.0,-0.02970000000000006,0.07750000000000001,0.56,0.4,0.0,0,0.9727622705564187,7093.0,0.0
15684,2012-10-20,4,1,10,16,0,6,0,1,0.54,0.5152,0.42,0.2836,325,366,691,691,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Afternoon,0,711.0,-0.024800000000000044,0.08918000000000001,0.56,0.43,0.0,1,0.9727622705564187,7219.0,0.2205777777777778
15685,2012-10-20,4,1,10,17,0,6,0,1,0.54,0.5152,0.37,0.2239,347,384,731,731,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Afternoon,1,691.0,-0.024800000000000044,0.083695,0.54,0.42,0.2836,0,0.9727622705564187,7525.0,0.15341296296296295
15686,2012-10-20,4,1,10,18,0,6,0,1,0.52,0.5,0.39,0.2239,165,356,521,521,Low Wind,Medium Humidity,0.51,Medium Temp,Evening,0,731.0,-0.020000000000000018,0.082695,0.54,0.37,0.2239,0,0.9727622705564187,7813.0,0.167925
15687,2012-10-20,4,1,10,19,0,6,0,1,0.5,0.4848,0.45,0.1343,77,268,345,345,Low Wind,Medium Humidity,0.4924,Medium Temp,Evening,0,521.0,-0.015199999999999991,0.07921500000000001,0.52,0.39,0.2239,0,0.9727622705564187,7926.0,0.12087
15688,2012-10-20,4,1,10,20,0,6,0,1,0.5,0.4848,0.39,0.2239,61,198,259,259,Low Wind,Medium Humidity,0.4924,Medium Temp,Evening,0,345.0,-0.015199999999999991,0.080695,0.5,0.45,0.1343,0,0.9727622705564187,7956.0,0.174642
15689,2012-10-20,4,1,10,21,0,6,0,1,0.46,0.4545,0.47,0.2239,72,224,296,296,Low Wind,Medium Humidity,0.45725000000000005,Medium Temp,Evening,0,259.0,-0.005500000000000005,0.080695,0.5,0.39,0.2239,0,0.9727622705564187,8046.0,0.2287673913043478
15690,2012-10-20,4,1,10,22,0,6,0,1,0.44,0.4394,0.51,0.1045,47,155,202,202,Low Wind,Medium Humidity,0.4397,Medium Temp,Evening,0,296.0,-0.0005999999999999894,0.07472500000000001,0.46,0.47,0.2239,1,0.9727622705564187,8058.0,0.12112500000000001
15691,2012-10-20,4,1,10,23,0,6,0,1,0.42,0.4242,0.58,0.0,27,136,163,163,Low Wind,Medium Humidity,0.42210000000000003,Medium Temp,Evening,0,202.0,0.004200000000000037,0.07100000000000001,0.44,0.51,0.1045,1,0.9727622705564187,8090.0,0.0
15692,2012-10-21,4,1,10,0,0,0,0,1,0.44,0.4394,0.54,0.1642,35,119,154,154,Low Wind,Medium Humidity,0.4397,Medium Temp,Early Morning,0,163.0,-0.0005999999999999894,0.07921,0.42,0.58,0.0,1,0.9727622705564187,8121.0,0.20151818181818185
15693,2012-10-21,4,1,10,1,0,0,0,1,0.42,0.4242,0.58,0.2239,20,97,117,117,Low Wind,Medium Humidity,0.42210000000000003,Medium Temp,Early Morning,0,154.0,0.004200000000000037,0.082195,0.44,0.54,0.1642,0,0.9727622705564187,8143.0,0.3091952380952381
15694,2012-10-21,4,1,10,2,0,0,0,1,0.4,0.4091,0.62,0.1642,44,88,132,132,Low Wind,Medium Humidity,0.40455,Medium Temp,Early Morning,0,117.0,0.009099999999999997,0.07921,0.42,0.58,0.2239,0,0.9727622705564187,8197.0,0.25451
15695,2012-10-21,4,1,10,3,0,0,0,1,0.38,0.3939,0.66,0.0896,12,29,41,41,Low Wind,Medium Humidity,0.38695,Medium Temp,Early Morning,0,132.0,0.013899999999999968,0.07548,0.4,0.62,0.1642,0,0.9727622705564187,8209.0,0.15562105263157894
15696,2012-10-21,4,1,10,4,0,0,0,1,0.36,0.3485,0.71,0.1642,8,13,21,21,Low Wind,High Humidity,0.35424999999999995,Medium Temp,Early Morning,0,41.0,-0.01150000000000001,0.07970999999999999,0.38,0.66,0.0896,0,0.9727622705564187,8212.0,0.3238388888888889
15697,2012-10-21,4,1,10,5,0,0,0,1,0.38,0.3939,0.66,0.0896,6,4,10,10,Low Wind,Medium Humidity,0.38695,Medium Temp,Early Morning,0,21.0,0.013899999999999968,0.07548,0.36,0.71,0.1642,0,0.9727622705564187,8209.0,0.15562105263157894
15698,2012-10-21,4,1,10,6,0,0,0,1,0.4,0.4091,0.62,0.0,8,18,26,26,Low Wind,Medium Humidity,0.40455,Medium Temp,Morning,0,10.0,0.009099999999999997,0.07100000000000001,0.38,0.66,0.0896,0,0.9727622705564187,8204.0,0.0
15699,2012-10-21,4,1,10,7,0,0,0,1,0.4,0.4091,0.62,0.0,13,43,56,56,Low Wind,Medium Humidity,0.40455,Medium Temp,Morning,0,26.0,0.009099999999999997,0.07100000000000001,0.4,0.62,0.0,0,0.9727622705564187,8195.0,0.0
15700,2012-10-21,4,1,10,8,0,0,0,1,0.42,0.4242,0.67,0.0,39,104,143,143,Low Wind,High Humidity,0.42210000000000003,Medium Temp,Morning,1,56.0,0.004200000000000037,0.07550000000000001,0.4,0.62,0.0,0,0.9727622705564187,8145.0,0.0
15701,2012-10-21,4,1,10,9,0,0,0,1,0.46,0.4545,0.55,0.1642,77,192,269,269,Low Wind,Medium Humidity,0.45725000000000005,Medium Temp,Morning,0,143.0,-0.005500000000000005,0.08171,0.42,0.67,0.0,1,0.9727622705564187,8051.0,0.19632608695652176
15702,2012-10-21,4,1,10,10,0,0,0,1,0.5,0.4848,0.48,0.2985,167,276,443,443,Low Wind,Medium Humidity,0.4924,Medium Temp,Morning,0,269.0,-0.015199999999999991,0.088925,0.46,0.55,0.1642,1,0.9727622705564187,8071.0,0.28656
15703,2012-10-21,4,1,10,11,0,0,0,1,0.52,0.5,0.44,0.3284,191,356,547,547,Low Wind,Medium Humidity,0.51,Medium Temp,Morning,0,443.0,-0.020000000000000018,0.09042000000000001,0.5,0.48,0.2985,0,0.9727622705564187,8006.0,0.2778769230769231
15704,2012-10-21,4,1,10,12,0,0,0,1,0.54,0.5152,0.39,0.3284,236,439,675,675,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Afternoon,0,547.0,-0.024800000000000044,0.08992000000000001,0.52,0.44,0.3284,0,0.9727622705564187,7978.0,0.2371777777777778
15705,2012-10-21,4,1,10,13,0,0,0,1,0.56,0.5303,0.37,0.2537,243,383,626,626,Low Wind,Medium Humidity,0.54515,Medium Temp,Afternoon,0,675.0,-0.02970000000000006,0.08718500000000001,0.54,0.39,0.3284,0,0.9727622705564187,7890.0,0.16762321428571425
15706,2012-10-21,4,1,10,14,0,0,0,1,0.56,0.5303,0.35,0.194,235,405,640,640,Low Wind,Medium Humidity,0.54515,Medium Temp,Afternoon,0,626.0,-0.02970000000000006,0.08320000000000001,0.56,0.37,0.2537,0,0.9727622705564187,7819.0,0.12125
15707,2012-10-21,4,1,10,15,0,0,0,1,0.56,0.5303,0.35,0.3284,240,383,623,623,Low Wind,Medium Humidity,0.54515,Medium Temp,Afternoon,0,640.0,-0.02970000000000006,0.08992000000000001,0.56,0.35,0.194,1,0.9727622705564187,7731.0,0.20525
15708,2012-10-21,4,1,10,16,0,0,0,1,0.54,0.5152,0.37,0.2239,182,409,591,591,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Afternoon,0,623.0,-0.024800000000000044,0.083695,0.56,0.35,0.3284,1,0.9727622705564187,7631.0,0.15341296296296295
15709,2012-10-21,4,1,10,17,0,0,0,1,0.52,0.5,0.39,0.2537,153,338,491,491,Low Wind,Medium Humidity,0.51,Medium Temp,Afternoon,1,591.0,-0.020000000000000018,0.08418500000000001,0.54,0.37,0.2239,0,0.9727622705564187,7391.0,0.19027499999999997
15710,2012-10-21,4,1,10,18,0,0,0,1,0.52,0.5,0.39,0.194,71,342,413,413,Low Wind,Medium Humidity,0.51,Medium Temp,Evening,0,491.0,-0.020000000000000018,0.08120000000000001,0.52,0.39,0.2537,0,0.9727622705564187,7283.0,0.14550000000000002
15711,2012-10-21,4,1,10,19,0,0,0,1,0.5,0.4848,0.42,0.1642,50,216,266,266,Low Wind,Medium Humidity,0.4924,Medium Temp,Evening,0,413.0,-0.015199999999999991,0.07921,0.52,0.39,0.194,0,0.9727622705564187,7204.0,0.137928
15712,2012-10-21,4,1,10,20,0,0,0,1,0.48,0.4697,0.44,0.194,35,160,195,195,Low Wind,Medium Humidity,0.47485,Medium Temp,Evening,0,266.0,-0.010299999999999976,0.07970000000000001,0.5,0.42,0.1642,0,0.9727622705564187,7140.0,0.17783333333333334
15713,2012-10-21,4,1,10,21,0,0,0,1,0.42,0.4242,0.54,0.1642,42,124,166,166,Low Wind,Medium Humidity,0.42210000000000003,Medium Temp,Evening,0,195.0,0.004200000000000037,0.07721,0.48,0.44,0.194,1,0.9727622705564187,7010.0,0.21111428571428575
15714,2012-10-21,4,1,10,22,0,0,0,1,0.42,0.4242,0.54,0.0,18,95,113,113,Low Wind,Medium Humidity,0.42210000000000003,Medium Temp,Evening,0,166.0,0.004200000000000037,0.069,0.42,0.54,0.1642,1,0.9727622705564187,6921.0,0.0
15715,2012-10-21,4,1,10,23,0,0,0,1,0.44,0.4394,0.54,0.0,7,59,66,66,Low Wind,Medium Humidity,0.4397,Medium Temp,Evening,0,113.0,-0.0005999999999999894,0.07100000000000001,0.42,0.54,0.0,0,0.9727622705564187,6824.0,0.0
15716,2012-10-22,4,1,10,0,0,1,1,1,0.4,0.4091,0.62,0.0,3,28,31,31,Low Wind,Medium Humidity,0.40455,Medium Temp,Early Morning,0,66.0,0.009099999999999997,0.07100000000000001,0.44,0.54,0.0,0,0.9727622705564187,6701.0,0.0
15717,2012-10-22,4,1,10,1,0,1,1,1,0.4,0.4091,0.71,0.0,0,11,11,11,Low Wind,High Humidity,0.40455,Medium Temp,Early Morning,0,31.0,0.009099999999999997,0.07550000000000001,0.4,0.62,0.0,0,0.9727622705564187,6595.0,0.0
15718,2012-10-22,4,1,10,2,0,1,1,1,0.38,0.3939,0.71,0.0,1,4,5,5,Low Wind,High Humidity,0.38695,Medium Temp,Early Morning,0,11.0,0.013899999999999968,0.07350000000000001,0.4,0.71,0.0,0,0.9727622705564187,6468.0,0.0
15719,2012-10-22,4,1,10,3,0,1,1,1,0.4,0.4091,0.62,0.0,1,5,6,6,Low Wind,Medium Humidity,0.40455,Medium Temp,Early Morning,0,5.0,0.009099999999999997,0.07100000000000001,0.38,0.71,0.0,0,0.9727622705564187,6433.0,0.0
15720,2012-10-22,4,1,10,4,0,1,1,1,0.38,0.3939,0.66,0.0,1,6,7,7,Low Wind,Medium Humidity,0.38695,Medium Temp,Early Morning,0,6.0,0.013899999999999968,0.07100000000000001,0.4,0.62,0.0,0,0.9727622705564187,6419.0,0.0
15721,2012-10-22,4,1,10,5,0,1,1,1,0.38,0.3939,0.76,0.0896,2,44,46,46,Low Wind,High Humidity,0.38695,Medium Temp,Early Morning,0,7.0,0.013899999999999968,0.08048000000000001,0.38,0.66,0.0,0,0.9727622705564187,6455.0,0.1792
15722,2012-10-22,4,1,10,6,0,1,1,1,0.36,0.3636,0.76,0.0896,4,140,144,144,Low Wind,High Humidity,0.3618,Medium Temp,Morning,0,46.0,0.003599999999999992,0.07848000000000001,0.38,0.76,0.0896,0,0.9727622705564187,6573.0,0.18915555555555558
15723,2012-10-22,4,1,10,7,0,1,1,1,0.38,0.3939,0.66,0.0896,15,437,452,452,Low Wind,Medium Humidity,0.38695,Medium Temp,Morning,0,144.0,0.013899999999999968,0.07548,0.36,0.76,0.0896,0,0.9727622705564187,6969.0,0.15562105263157894
15724,2012-10-22,4,1,10,8,0,1,1,1,0.44,0.4394,0.67,0.0,32,696,728,728,Low Wind,High Humidity,0.4397,Medium Temp,Morning,1,452.0,-0.0005999999999999894,0.07750000000000001,0.38,0.66,0.0896,0,0.9727622705564187,7554.0,0.0
15725,2012-10-22,4,1,10,9,0,1,1,1,0.46,0.4545,0.63,0.0896,25,335,360,360,Low Wind,Medium Humidity,0.45725000000000005,Medium Temp,Morning,0,728.0,-0.005500000000000005,0.08198000000000001,0.44,0.67,0.0,0,0.9727622705564187,7645.0,0.12271304347826086
15726,2012-10-22,4,1,10,10,0,1,1,1,0.5,0.4848,0.55,0.0,51,161,212,212,Low Wind,Medium Humidity,0.4924,Medium Temp,Morning,0,360.0,-0.015199999999999991,0.07750000000000001,0.46,0.63,0.0896,0,0.9727622705564187,7414.0,0.0
15727,2012-10-22,4,1,10,11,0,1,1,1,0.56,0.5303,0.37,0.1642,63,148,211,211,Low Wind,Medium Humidity,0.54515,Medium Temp,Morning,0,212.0,-0.02970000000000006,0.08271,0.5,0.55,0.0,1,0.9727622705564187,7078.0,0.1084892857142857
15728,2012-10-22,4,1,10,12,0,1,1,1,0.58,0.5455,0.35,0.0,52,231,283,283,Low Wind,Medium Humidity,0.56275,Medium Temp,Afternoon,0,211.0,-0.034499999999999975,0.0755,0.56,0.37,0.1642,1,0.9727622705564187,6686.0,0.0
15729,2012-10-22,4,1,10,13,0,1,1,1,0.62,0.6212,0.29,0.1642,88,227,315,315,Low Wind,Low Humidity,0.6206,Medium Temp,Afternoon,0,283.0,0.0011999999999999789,0.08471,0.58,0.35,0.0,1,0.9727622705564187,6375.0,0.07680322580645162
15730,2012-10-22,4,1,10,14,0,1,1,1,0.62,0.6061,0.27,0.194,73,209,282,282,Low Wind,Low Humidity,0.61305,Medium Temp,Afternoon,0,315.0,-0.013900000000000023,0.0852,0.62,0.29,0.1642,0,0.9727622705564187,6017.0,0.08448387096774194
15731,2012-10-22,4,1,10,15,0,1,1,1,0.64,0.6212,0.29,0.1642,74,222,296,296,Low Wind,Low Humidity,0.6306,Medium Temp,Afternoon,0,282.0,-0.01880000000000004,0.08671,0.62,0.27,0.194,0,0.9727622705564187,5690.0,0.074403125
15732,2012-10-22,4,1,10,16,0,1,1,1,0.62,0.6212,0.33,0.1642,80,444,524,524,Low Wind,Low Humidity,0.6206,Medium Temp,Afternoon,0,296.0,0.0011999999999999789,0.08671,0.64,0.29,0.1642,0,0.9727622705564187,5623.0,0.0873967741935484
15733,2012-10-22,4,1,10,17,0,1,1,1,0.62,0.6212,0.33,0.1045,84,838,922,922,Low Wind,Low Humidity,0.6206,Medium Temp,Afternoon,1,524.0,0.0011999999999999789,0.083725,0.62,0.33,0.1642,0,0.9727622705564187,6054.0,0.055620967741935486
15734,2012-10-22,4,1,10,18,0,1,1,1,0.54,0.5152,0.64,0.1045,60,726,786,786,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Evening,0,922.0,-0.024800000000000044,0.091225,0.62,0.33,0.1045,1,0.9727622705564187,6427.0,0.12385185185185184
15735,2012-10-22,4,1,10,19,0,1,1,1,0.52,0.5,0.52,0.1045,36,478,514,514,Low Wind,Medium Humidity,0.51,Medium Temp,Evening,0,786.0,-0.020000000000000018,0.08322500000000002,0.54,0.64,0.1045,1,0.9727622705564187,6675.0,0.1045
15736,2012-10-22,4,1,10,20,0,1,1,1,0.5,0.4848,0.59,0.1045,21,382,403,403,Low Wind,Medium Humidity,0.4924,Medium Temp,Evening,0,514.0,-0.015199999999999991,0.084725,0.52,0.52,0.1045,0,0.9727622705564187,6883.0,0.12330999999999999
15737,2012-10-22,4,1,10,21,0,1,1,1,0.48,0.4697,0.67,0.0896,19,155,174,174,Low Wind,High Humidity,0.47485,Medium Temp,Evening,0,403.0,-0.010299999999999976,0.08598,0.5,0.59,0.1045,0,0.9727622705564187,6891.0,0.1250666666666667
15738,2012-10-22,4,1,10,22,0,1,1,1,0.46,0.4545,0.82,0.1343,25,158,183,183,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Evening,0,174.0,-0.005500000000000005,0.093715,0.48,0.67,0.0896,1,0.9727622705564187,6961.0,0.23940434782608694
15739,2012-10-22,4,1,10,23,0,1,1,1,0.46,0.4545,0.82,0.1045,20,143,163,163,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Evening,0,183.0,-0.005500000000000005,0.092225,0.46,0.82,0.1343,0,0.9727622705564187,7058.0,0.18628260869565214
15740,2012-10-23,4,1,10,0,0,2,1,1,0.46,0.4545,0.88,0.1642,5,32,37,37,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Early Morning,0,163.0,-0.005500000000000005,0.09821,0.46,0.82,0.1045,0,0.9727622705564187,7064.0,0.3141217391304348
15741,2012-10-23,4,1,10,1,0,2,1,1,0.46,0.4545,0.77,0.1642,1,16,17,17,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Early Morning,0,37.0,-0.005500000000000005,0.09271000000000001,0.46,0.88,0.1642,1,0.9727622705564187,7070.0,0.27485652173913044
15742,2012-10-23,4,1,10,2,0,2,1,1,0.44,0.4394,0.88,0.1343,1,6,7,7,Low Wind,High Humidity,0.4397,Medium Temp,Early Morning,0,17.0,-0.0005999999999999894,0.09471500000000001,0.46,0.77,0.1642,1,0.9727622705564187,7072.0,0.2686
15743,2012-10-23,4,1,10,3,0,2,1,1,0.44,0.4394,0.77,0.1343,0,1,1,1,Low Wind,High Humidity,0.4397,Medium Temp,Early Morning,0,7.0,-0.0005999999999999894,0.08921500000000002,0.44,0.88,0.1343,1,0.9727622705564187,7067.0,0.235025
15744,2012-10-23,4,1,10,4,0,2,1,1,0.42,0.4242,0.77,0.1045,1,6,7,7,Low Wind,High Humidity,0.42210000000000003,Medium Temp,Early Morning,0,1.0,0.004200000000000037,0.08572500000000002,0.44,0.77,0.1343,0,0.9727622705564187,7067.0,0.19158333333333333
15745,2012-10-23,4,1,10,5,0,2,1,1,0.44,0.4394,0.77,0.0896,1,49,50,50,Low Wind,High Humidity,0.4397,Medium Temp,Early Morning,0,7.0,-0.0005999999999999894,0.08698000000000002,0.42,0.77,0.1045,0,0.9727622705564187,7071.0,0.1568
15746,2012-10-23,4,1,10,6,0,2,1,1,0.4,0.4091,0.82,0.0896,6,152,158,158,Low Wind,High Humidity,0.40455,Medium Temp,Morning,0,50.0,0.009099999999999997,0.08548000000000001,0.44,0.77,0.0896,0,0.9727622705564187,7085.0,0.18367999999999998
15747,2012-10-23,4,1,10,7,0,2,1,2,0.44,0.4394,0.77,0.1045,12,519,531,531,Low Wind,High Humidity,0.4397,Medium Temp,Morning,0,158.0,-0.0005999999999999894,0.17545000000000005,0.4,0.82,0.0896,0,0.9727622705564187,7164.0,0.18287499999999998
15748,2012-10-23,4,1,10,8,0,2,1,2,0.46,0.4545,0.72,0.0896,28,733,761,761,Low Wind,High Humidity,0.45725000000000005,Medium Temp,Morning,1,531.0,-0.005500000000000005,0.17296,0.44,0.77,0.1045,0,0.9727622705564187,7197.0,0.14024347826086955
15749,2012-10-23,4,1,10,9,0,2,1,2,0.5,0.4848,0.72,0.1045,29,305,334,334,Low Wind,High Humidity,0.4924,Medium Temp,Morning,0,761.0,-0.015199999999999991,0.18245,0.46,0.72,0.0896,0,0.9727622705564187,7171.0,0.15047999999999997
15750,2012-10-23,4,1,10,10,0,2,1,1,0.54,0.5152,0.6,0.0,50,171,221,221,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Morning,0,334.0,-0.024800000000000044,0.084,0.5,0.72,0.1045,1,0.9727622705564187,7180.0,0.0
15751,2012-10-23,4,1,10,11,0,2,1,1,0.6,0.6212,0.53,0.0,52,201,253,253,Low Wind,Medium Humidity,0.6106,Medium Temp,Morning,0,221.0,0.021199999999999997,0.0865,0.54,0.6,0.0,0,0.9727622705564187,7222.0,0.0
15752,2012-10-23,4,1,10,12,0,2,1,2,0.62,0.6212,0.46,0.0896,80,298,378,378,Low Wind,Medium Humidity,0.6206,Medium Temp,Afternoon,0,253.0,0.0011999999999999789,0.17896,0.6,0.53,0.0,0,0.9727622705564187,7317.0,0.06647741935483871
